,directors_list,num_appearances,avg_critics_vote
10296,Richard Compton,1,4.0
10611,Roberto Minini-Meròt,1,6.0
10602,Roberto Gavaldón,1,9.0
10293,Richard Carlson,1,6.0
10292,Richard Caesar,1,2.67
10603,Roberto Giglio,1,5.004574553337972
10604,Roberto Infascelli (I),1,6.0
10290,Richard Burton,1,2.0
10605,Roberto Leggio,1,6.14
10606,Roberto Leoni,1,2.0
10286,Richard Billingham,1,7.5
10607,Roberto Locci,1,6.0
10612,Roberto Moroni,1,5.33
10622,Roberto Santucci,1,5.004105052721141
10613,Roberto Natale,1,3.33
10283,Richard Bates Jr.,1,5.83
10614,Roberto Olla,1,7.0
10615,Roberto Palma,1,4.0
10616,Roberto Pariante,1,6.57
10617,Roberto Petrocchi,1,6.0
10618,Roberto Pisoni,1,6.5
10619,Roberto Rocco,1,2.0
10281,Richard Ayoade,1,7.11
10621,Roberto San Pietro,1,6.0
10337,Richard Owens (Federico Chentrens),1,4.0
10544,Robert Resnikoff,1,6.0
10101,Ram Madhvani,1,4.0
10385,Rick Ostermann,1,6.33
10450,Robert Benayoun,1,8.0
10453,Robert Bierman,1,6.63
10455,Robert Bralver,1,4.0
10391,Ricky Caruso,1,4.633942810364707
10390,Rick Worley,1,6.0
10457,Robert Budreau,1,6.5
10459,Robert C. Ramirez,1,6.0
10388,Rick Schneider,1,2.0
10460,Robert Carlyle,1,6.67
10387,Rick Rowley,1,7.479456280766592
10463,Robert Cormack,1,8.0
10395,Rigoberto Castañeda,1,5.5
10384,Rick Morales,1,6.0
10464,Robert Culp,1,6.0
10465,Robert D. Krzykowski,1,5.14
10466,Robert D. Siegel,1,3.994337231093203
10468,Robert Dalva,1,5.0
10469,Robert David Port,1,4.0
10472,Robert Dean,1,3.35461427666749
10381,Rick Friedberg,1,3.67
10473,Robert Dornheim,1,6.098352465240144
10475,Robert Downey sr.,1,6.0
10448,Robert B. Weide,1,7.5
10447,Robert B. Sinclair,1,6.5
10377,Rick Avery,1,6.0
10433,Rob Spera,1,4.0
10418,Rob King,1,6.0
10414,Rob Green,1,4.25
10412,Rob Connolly,1,5.004222427875349
10421,Rob Lodermeier,1,5.0
10422,Rob Malenfain,1,4.0
10424,Rob McKittrick,1,5.64406275745527
10410,Rob Burnett,1,7.5
10425,Rob Meltzer,1,4.5
10426,Rob Meyer,1,6.5
10432,Rob Sitch,1,8.0
10434,Rob Stefaniuk,1,6.0
10446,Robert Asher,1,6.0
10435,Rob Thomas,1,6.75
10405,Rithy Panh,1,5.67
10437,Rob Walker,1,4.0
10439,Robb Cullen,1,5.0
10440,Robby Henson,1,4.0
10402,Risa Bramon Garcia,1,6.0
10441,Robert A. Ferretti,1,8.0
10400,Rino Di Silvestro (Axel Berger),1,1.0
10397,Rinaldo Gaspari,1,6.43
10396,Riley Stearns,1,6.75
10378,Rick Barnes,1,7.83
10376,Rick Alverson,1,8.0
10543,Robert Reinert,1,6.0
10346,Richard Rosson,1,8.72
10514,Robert Legato,1,4.262958941928821
10515,Robert Lepage,1,8.0
10517,Robert Lorenz,1,5.91
10518,Robert Lucas,1,6.5
10353,Richard Schickel,1,6.0
10351,Richard Sarafian,1,4.0
10523,Robert Mann,1,1.5
10524,Robert Marcarelli,1,4.0
10349,Richard S. Sarafian,1,2.0
10526,Robert Martin Carroll,1,6.0
10530,Robert Moresco,1,2.0
10512,Robert Lamoureux,1,6.0
10344,Richard Raaphorst,1,5.0
10532,Robert Ménégoz,1,7.14
10534,Robert Nixon,1,7.294023034125753
10535,Robert Olsen,1,6.33
10342,Richard Prince,1,5.0
10536,Robert Parigi,1,6.0
10340,Richard Phelan,1,6.57
10538,Robert Patton-Spruill,1,3.9945719814016183
10539,Robert Pirosh,1,6.0
10541,Robert Radler,1,4.0
10355,Richard Sears,1,4.449096439494908
10357,Richard Spence,1,4.0
10375,Richie Smyth,1,6.198367119756259
10493,Robert Harling,1,6.0
10477,Robert Edwards,1,6.0
10481,Robert Fiore,1,7.5
10374,Richie Keen,1,3.0
10373,Richard Wong,1,6.014459750120119
10482,Robert Fiz,1,3.5
10485,Robert Ginty,1,4.0
10371,Richard Williams,1,8.589825632681688
10487,Robert Greene,1,4.0
10368,Richard Weinman,1,6.570407364580014
10491,Robert Hampton,1,7.22
10495,Robert Hartford-Davis,1,5.0
10511,Robert L. Friend,1,8.0
10497,Robert Houston,1,7.108941912947537
10500,Robert J. Rosenthal,1,4.0
10501,Robert Johnson (Roberto Mauri),1,4.33
10365,Richard W. Haines,1,4.25
10503,Robert Kenner,1,6.0141076246574965
10504,Robert Kirbyson,1,4.634177560673122
10363,Richard Trevor,1,6.0
10361,Richard Tanne,1,6.569468363346353
10360,Richard Talmadge,1,4.64
10507,Robert Kolodny,1,6.570407364580014
10263,Riccardo Jacopino,1,7.0
10653,Rodd Holcomb,1,6.0
10654,Rodd Rathjen,1,8.035051769763864
10152,Ray Lawrence,1,7.9
10157,Ray Müller,1,7.0
10156,Ray Morrison (Angelo Dorigo),1,3.0
10776,Rowan Joffe,1,4.0
10777,Rowan Woods,1,6.570407364580014
10779,Rowland Brown,1,8.035051769763864
10154,Ray McCarey,1,7.5
10781,Roxanne Benjamin,1,7.0
10782,Roxy Shih,1,8.035051769763864
10153,Ray Manzarek,1,7.33
10787,Roy Freemount (Romano Ferrara),1,4.5
10151,Ray Kellogg,1,5.57
10158,Ray Nazarro,1,6.0
10150,Ray Gower,1,5.088702018766412
10788,Roy Hin Yeung Chow,1,5.558644165330546
10789,Roy Huggins,1,4.0
10790,Roy London,1,8.0
10146,Ray Ashley,1,8.0
10792,Roy T. Wood,1,6.0
10144,Ravi Udyawar,1,6.468984208213409
10143,Ravi Dhar,1,3.623822863274147
10795,Roze,1,5.088467268457997
10142,Ravi Chopra,1,3.9945719814016183
10775,Rowan Athale,1,5.0
10159,Ray Nazzaro,1,8.0
10140,Rate Furlan,1,3.0
10761,Rospo Pallenberg,1,3.67
10757,Rose Glass,1,7.0
10174,Rebecca Hall,1,6.17
10173,Reb Braddock,1,6.0
10172,Raúl de la Fuente,1,7.5
10171,Raúl García,1,7.0
10170,Raúl Arévalo,1,6.93
10169,Razvan Marculescu,1,6.91
10759,Roseanne Liang,1,4.263428442545652
10168,Raymond Rouleau,1,7.67
10167,Raymond Mizzi,1,1.418736598223222
10763,Ross Duffer,1,4.5
10773,Rosso Fiorentino,1,7.33
10765,Ross Kohn,1,2.0
10766,Ross Partridge,1,5.0
10767,Ross Stewart,1,7.33
10164,Raymond Bernard,1,5.25
10163,Raya Martin,1,5.67
10768,Ross Venokur,1,5.0
10769,Ross W. Clarkson,1,2.0
10162,Ray Yeung,1,5.5
10771,Rossella De Venuto,1,6.0
10161,Ray Quint,1,6.0
10141,Raul Ziller,1,4.0
10139,Rasselas Lakew,1,4.634060185518915
10261,Riccardo Ghione,1,3.0
10828,Rupert Murray,1,8.0
10818,Ruggero Maccari,1,5.0
10819,Ruggero Miti,1,3.33
10820,Ruijun Li,1,6.83
10821,Rune Bendixen,1,3.438976492404346
10823,Rupert Everett,1,6.71
10825,Rupert Harvey,1,6.0
10116,Randall Cole,1,6.67
10826,Rupert Hitzig,1,4.0
10115,Randall Balsmeyer,1,6.5
10827,Rupert Julian,1,7.33
10112,Rand Ravich,1,4.46
10120,Randolph Cohlan,1,4.0
10829,Rupert Sanders,1,5.38
10110,Ramón Salazar,1,6.838911700261426
10109,Ramón Fernández,1,4.0
10831,Russ Mayberry,1,6.0
10107,Ramon Menéndez,1,7.0
10833,Russell Barnes,1,8.0
10105,Raman Hui,1,5.48
10104,Ramaa Mosley,1,6.25
10103,Rama Burshtein,1,6.54
10102,Ram Nehari,1,6.0
10816,Ruggero Dipaola,1,4.5
10122,Randy Carter,1,5.3748541708486135
10138,Rasmus Kloster Bro,1,5.643828007146855
10133,Raphaël Jacoulot,1,6.83
10796,Ruairi Robinson,1,5.88
10136,Rashida Jones,1,7.664537401944808
10135,Rashid Masharawi,1,5.459216386585469
10797,Ruba Nadda,1,3.3539100257422443
10134,Rashid Johnson,1,5.5
10799,Ruben H. Oliva,1,7.0
10800,Ruben Mazzoleni,1,6.0
10801,Ruben Preuss,1,6.0
10803,Rubi Zack,1,4.0
10804,Rubin Stein,1,2.0
10805,Rubén Imaz,1,6.33
10813,Rudy De Luca,1,3.0
10806,Rudi Liven,1,4.0
10807,Rudi Rosenberg,1,6.014811875582742
10808,Rudolf Thome,1,8.0
10128,Raoul Levy,1,5.0
10127,Ranuccio Sodi,1,5.67
10126,Rani Massalha,1,6.0
10125,Randy Moore,1,6.0
10811,Rudolph Herzog,1,6.0
10124,Randy Korompis,1,4.0
10123,Randy Daudlin,1,2.0
10756,Roscoe Lever,1,4.0
10176,Rebecca Thomas,1,6.0
10754,Rosalia Polizzi,1,6.0
10688,Roger Gual,1,7.208252316538405
10678,Roeland Kerbosch,1,7.0
10238,Reynaldo Villalobos,1,6.0
10680,Roger Allers,1,7.24
10682,Roger Cardinal,1,6.0
10685,Roger Delattre,1,6.0
10236,Rex Ingram,1,7.5805273116705765
10235,Reverge Anselmo,1,8.0
10687,Roger Gnoan M'Bala,1,8.0
10234,Reuben Leder,1,7.0
10233,Reto Salimbeni,1,6.0
10229,René Gebhardt,1,1.9740973369120796
10240,Reza Memari,1,5.559113665947376
10691,Roger Pigaut,1,6.0
10695,Roger Waters,1,6.75
10697,Rohan Sippy,1,6.0
10698,Rok Bicek,1,7.22
10699,Rolan Bycov,1,8.0
10702,Roland Kibbee,1,7.33
10224,René Allio,1,8.0
10223,Renzo Merusi,1,3.0
10221,Renzo Girolami,1,2.0
10707,Rolando Stefanelli,1,5.33
10239,Reza Ghassemi,1,3.9944546062474107
10676,Rod Lurie,1,6.0
10178,Rebekah Fortune,1,6.0
10252,Ricardo Silva,1,5.5
10260,Riccardo Garrone,1,2.75
10655,Roddy McDowall,1,4.0
10660,Rodney Rothman,1,6.54
10661,Rodo Sayagues,1,4.86
10257,Riccardo Chemello,1,4.0
10256,Riccardo Camilli,1,6.014811875582742
10255,Riccardo Biadene,1,5.459216386585469
10254,Riccardo Avitabile,1,5.0
10253,Ricardo de Montreuil,1,5.644297507763685
10662,Rodolfo Riva Palacio Alatriste,1,5.0043398030295565
10251,Ricardo Darín,1,8.0
10674,Rodrigo Sopeña,1,8.0
10663,Rodolphe Lauga,1,3.9944546062474107
10664,Rodrigo Carneiro,1,7.0
10665,Rodrigo Castano,1,6.0
10668,Rodrigo Grande,1,7.67
10669,Rodrigo Gudiño,1,6.0
10245,Rhiannon Bannenberg,1,1.0
10244,Rgisti vari,1,4.0
10243,Rezo Gigineishvili,1,6.5
10670,Rodrigo H. Vila,1,3.7250112693323385
10671,Rodrigo Lima,1,5.5
10220,Renzo Cerrato,1,3.0
10708,Rolf Schrader,1,3.438976492404346
10709,Rolf Thiele,1,8.0
10192,Reinhard Hauff,1,7.5
10200,Renato Giordano,1,6.0
10733,Ron Iscove,1,6.0
10734,Ron Kelly,1,6.0
10735,Ron Krauss,1,5.33
10198,Renato Dall'Ara,1,6.0
10740,Ron Scalpello,1,5.0
10196,Renato Cadueri,1,2.5
10195,Renars Vimba,1,7.0
10194,Remi Weekes,1,7.25
10741,Ron Senkowski,1,4.0
10744,Ron Wibston,1,6.0
10712,Rolfe Kanefsky,1,5.273783139944628
10745,Ronald F. Maxwell,1,7.0
10190,Reijer Zwaan,1,6.0
10747,Ronan O'Leary,1,6.0
10185,Reginald Harkema,1,5.273783139944628
10184,Regina Welker,1,4.449096439494908
10183,Regina King,1,5.88
10182,Reg Traviss,1,5.0
10181,Reem Kherici,1,5.74489903805084
10752,Rory Kelly,1,6.0
10179,Rebekah McKendry,1,3.252604244529845
10732,Ron Hulme,1,6.0
10730,Ron Fricke,1,7.67
10728,Ron Carlson,1,5.189303549053565
10203,Renato Rascel,1,6.0
10713,Roma Roth,1,6.56958573850056
10217,Renpei Tsukamoto,1,3.33
10216,Renny Rye,1,7.023992821439642
10715,Romain Goupil,1,4.5
10716,Romain Quirot,1,4.67
10214,Renee Taylor,1,6.0
10213,Renee Daalder,1,5.33
10212,Renee Chabria,1,2.0
10717,Roman Paska,1,6.0
10211,Rene van Rooyen,1,6.5
10210,Rene Liu,1,6.6543000797000404
10719,Romane Bohringer,1,5.33
10720,Romano Ferrara,1,3.0
10209,Rene Eller,1,6.5
10721,Romano Montesarchio,1,7.0
10208,Rene Daalder,1,8.0
10207,Renaud Gauthier,1,6.0
10206,Renaud Fely,1,5.0
10724,Romola Garai,1,6.5
10205,Renato Simoni,1,5.67
10727,Ron Berrett,1,5.004574553337972
9770,Peter Simpson,1,3.0
9767,Peter Schamoni,1,6.0
9140,Nicolas Pariser,1,6.57
9331,Oriol Estrada,1,5.0
9339,Oscar Brazzi,1,3.5
11693,Stuart Mabey,1,6.0
9338,Osamu Tezuka,1,6.469336333676032
11694,Stuart Margolin,1,9.499344049485092
9337,Osamu Kasai,1,4.0
11695,Stuart McDonald,1,5.0
9334,Orlow Seunke,1,7.5
11698,Stuart Samuels,1,7.0
11699,Stuart Townsend,1,6.0
11700,Stuart Walker,1,4.0
9330,Oreste Pellini,1,1.0
11690,Stuart Hagman,1,6.9
11704,Stéphane Demoustier,1,6.098821965856975
11706,Stéphane Freiss,1,6.33
11707,Stéphane Giusti,1,2.9842172840026415
9328,Oren Uziel,1,7.0
9327,Oren Rudavsky,1,3.539695397845706
9326,Oren Peli,1,4.36
11709,Stéphane Rybojad,1,7.27
9324,Oren Kaplan,1,6.014811875582742
9323,Orcun Behram,1,6.0
9322,Onur Tukel,1,5.929745408920639
11691,Stuart Hazeldine,1,5.0
9340,Oscar Micheaux,1,7.67
9320,Omar Naim,1,5.67
11679,Stijn Coninx,1,6.17
9358,Otto Rippert,1,4.0
11673,Steven de Jarnatt,1,5.5
11676,Stian Kristiansen,1,6.0
9355,Otto Alexander Jahrreis,1,4.0
11677,Stig Bergqvist,1,2.0
9354,Ottavio Fabbri,1,8.0
11678,Stig Björkman,1,6.75
9352,Otoja Abit,1,3.5399301481541214
9351,Otmar Penker,1,6.0
9350,Othmar Schmiderer,1,7.5
11680,Stiles White,1,4.09
9341,Oskar Santos,1,8.0
9348,Oswald Bray (Oscar Brazzi),1,3.33
11681,Stipe Delic,1,4.0
9346,Ossie Davis,1,8.0
11682,Stu Zicherman,1,5.3748541708486135
9345,Ossama Mohammed,1,8.0
9344,Osmany Rodriguez,1,8.0
9343,Osman Kaya,1,4.54969796978206
9342,Oskar Röhler,1,6.0
11683,Stuart Archer,1,4.634060185518915
11688,Stuart Gilmore,1,6.0
9321,Omar Protani,1,4.0
9319,Omar El Zohairy,1,5.0
9360,Oualid Mouaness,1,7.0
10417,Rob Jabbaz,1,6.0
11723,Sung-Hee Jo,1,5.33
9294,Oliver Siu Kuen Chan,1,4.33
11724,Sung-a Yoon,1,7.580409936516369
11725,Sung-ho Hong,1,5.0882325181495816
11726,Sung-hoon Kim,1,4.33
9291,Oliver Park,1,4.8
9290,Oliver Muth,1,1.519807629127206
11728,Sunu Gonera,1,6.014577125274327
9289,Oliver Laxe,1,7.0
11729,Surapong Ploensang,1,3.0
9288,Oliver Kienle,1,3.0
9296,Olivia Milch,1,2.4288565453137845
11731,Susan Lacy,1,6.09858721554856
9287,Oliver Irving,1,4.0
11732,Susan Montford,1,3.33
11734,Susan Streitfeld,1,4.0
11735,Susan Walter,1,4.0
11736,Susanna Fogel,1,5.0
11738,Susanna Tamaro,1,2.0
9284,Oliver Hellman (Ovidio G. Assonitis),1,5.29
9283,Oliver Drake,1,4.0
11740,Susannah Grant,1,5.25
11722,Sung Bo Shim,1,6.6543000797000404
11721,Sunao Katabuchi,1,7.5
11710,Stéphane de Freitas,1,7.0
9309,Olivier Langlois,1,6.014694500428535
9318,Olmo Amato,1,6.0
11711,Stéphanie Argerich,1,6.384856742784967
9316,Olivier Van Hoofstadt,1,5.0
9315,Olivier Ringer,1,4.0
9314,Olivier Nicklaus,1,6.014694500428535
11712,Stéphanie Di Giusto,1,6.0
11713,Stéphanie Pillonca,1,5.55993529202683
11714,Su Chao-Pin,1,6.27
9311,Olivier Masset-Depasse,1,7.38
11715,Sudhanshu Saria,1,5.0
9308,Olivier Jean-Marie,1,4.634177560673122
9297,Olivia Neergaard Holm,1,7.83
11716,Sue Brooks,1,6.67
9307,Olivier Jean Marie,1,5.004691928492179
11717,Sue Kramer,1,3.9945719814016183
9303,Olivier Ayache-Vidal,1,6.0
11718,Suha Arraf,1,6.0
9301,Olivier Afonso,1,5.004574553337972
11719,Suhaib Gasmelbari,1,5.459216386585469
11720,Sun Chung,1,8.0
9299,Olivia Wilde,1,6.8
9298,Olivia Newman,1,4.83
9359,Ottorino Franco Bertolini,1,5.0
11672,Steven Zaillian,1,6.33
9281,Oliver Dieckmann,1,2.4288565453137845
9418,Paolo Gioli,1,6.0
11599,Steve Barker,1,4.0
9427,Paolo Monico,1,4.0
11603,Steve Bendelack,1,5.4
11604,Steve Box,1,7.64
9424,Paolo Martini,1,6.0
9423,Paolo Marcellini,1,7.024931822673303
9422,Paolo Lombardo,1,4.0
9421,Paolo Isaja,1,7.0
11607,Steve Carter,1,5.67
9419,Paolo Gobetti,1,8.0
11609,Steve Clark,1,4.263663192854067
11596,Steve 'Spaz' Williams,1,4.67
11611,Steve Conrad,1,5.5579399144053
11612,Steve DeJarnatt,1,6.0
11614,Steve Di Marco,1,4.0
11615,Steve DiMarco,1,5.5602874174894525
11616,Steve Gomer,1,6.569937863963183
11617,Steve Gordon,1,6.55
9412,Paolo Dy,1,4.633238559439461
9410,Paolo Consorti,1,4.819023931542925
11620,Steve Kampmann,1,6.0
9409,Paolo Cevoli,1,4.25
11598,Steve Antin,1,4.449096439494908
11594,Stephen Whittaker,1,6.0
9408,Paolo Cellammare,1,5.3748541708486135
9437,Paolo Solvay,1,3.0
11573,Stephen Loveridge,1,6.0
9444,Paolo Villaggio,1,7.0
11574,Stephen McCallum,1,3.624057613582562
9443,Paolo Vari,1,6.2
9442,Paolo Uzzi,1,2.2
11576,Stephen Metcalfe,1,6.0
9441,Paolo Tripodi,1,4.0
11577,Stephen Milburn Anderson,1,3.33
11578,Stephen Nomura Schible,1,8.0
11580,Stephen Purvis,1,3.6239402384283546
9436,Paolo Sassanelli,1,4.262372066157783
9432,Paolo Quaregna,1,2.71
11584,Stephen S. Campanelli,1,3.67
11585,Stephen Shimek,1,3.438624366941723
9435,Paolo Santolini,1,6.0
11586,Stephen Smoke,1,6.0
11588,Stephen St. Leger,1,6.0
9434,Paolo Santamaria,1,2.0
11589,Stephen Stafford,1,6.0
11590,Stephen Surjik,1,4.33
11592,Stephen Wallace,1,5.5602874174894525
11593,Stephen Weeks,1,6.5
11621,Steve Lisberger,1,4.0
11622,Steve Loter,1,5.459216386585469
11669,Steven Silver,1,5.5
9370,Ozan Açiktan,1,6.098821965856975
9380,Pablo Gonzaléz,1,7.0
11653,Steven Lisberger,1,6.65
9378,Pablo Dammicco,1,2.5
11654,Steven Luke,1,3.0
9375,PJ McCabe,1,5.004574553337972
9374,P.J. Pesce,1,6.0
11655,Steven Monroe,1,4.633003809131046
9372,P. J. Posner,1,4.5
11656,Steven Okazaki,1,6.0
11657,Steven Paul,1,4.0
9369,Oz Scott,1,6.0
9384,Pablo Stoll,1,7.67
11658,Steven Pearl,1,6.0
11661,Steven Renso,1,2.984334659156849
11663,Steven Rush ,1,4.0
11664,Steven S. DeKnight,1,4.43
11666,Steven Seagal,1,4.4
9365,Owen Harris,1,6.5
9364,Owen Egerton,1,4.734779090960278
9363,Ovidio G. Assonitis,1,2.0
11667,Steven Sebring,1,6.0
9361,Ousama Rawi,1,5.0
11648,Steven Gomez,1,5.0
11647,Steven Gethers,1,5.0
11627,Steve Patrick,1,6.0
11635,Steve White,1,4.0
9405,Paolo Bertola,1,4.0
11631,Steve Stone,1,3.623822863274147
9404,Paolo Bertino,1,4.919625461830079
11632,Steve Suissa,1,6.0
9402,Paolo Barzman,1,4.550167470398891
9401,Paolo Barberi,1,5.644297507763685
9400,Paolo Angelini,1,6.0
11634,Steve Watts Kennedy,1,6.09858721554856
9398,Pantelis Voulgaris,1,4.449096439494908
9396,Panos Cosmatos,1,5.75
11636,Steven Baigelman,1,6.0
11646,Steven Feder,1,6.0
11637,Steven Bernstein,1,5.0
11638,Steven Bognar,1,4.0
9394,Pang Ho-cheung,1,7.25
9392,Pal Sandor,1,4.0
9391,Pak-Wing Yan,1,2.0
11641,Steven Cantor,1,7.024814447519096
9388,Paco León,1,7.0
11643,Steven Daniels,1,3.253543245763506
11644,Steven E. De Souza,1,3.0
9386,Paco Caballero,1,6.5
11742,Susumu Hani,1,4.0
11743,Suzan Beraza,1,6.014694500428535
11188,Sergio Bazzini,1,3.5
11881,Terence Gross,1,4.0
11870,Teiji Ito,1,6.33
11872,Tekla Taidelli,1,6.5
11873,Ten Shimoyama,1,5.0
11875,Tennyson Bardwell,1,4.0
9192,Ninni Bruschetta,1,5.5
9191,Ninja Thyberg,1,5.8
11876,Tensai Okamura,1,8.0
11877,Teona Strugar Mitevska,1,6.78
9189,Nine Antico,1,6.0
11878,Teppo Airaksinen,1,4.078582071675851
11885,Terence Marvin jr.,1,6.0
11868,Teddy Grennan,1,4.5
9186,Nina Companeez,1,4.0
11886,Terence Ryan,1,7.0
11888,Teresa Fabik,1,6.0
9184,Nima Javidi,1,6.9
11889,Teresa Paoli,1,8.0
11892,Terra Shin,1,4.5
11893,Terrance Miles,1,7.5805273116705765
9181,Niles Atallah,1,7.75
11895,Terrence O'Hara,1,6.0
11896,Terri Treas,1,6.0
9195,Nino Russo,1,4.5
9196,Nino Zanchin,1,6.283903087035191
11897,Terry Bourke,1,5.644297507763685
11852,Tawnia McKiernan,1,5.273431014482005
9213,Nobuyuki Takeuchi,1,7.0
11845,Tatiana Huezo,1,7.0
9212,Nobutaka Nishizawa,1,6.0
11846,Tatiana von Furstenberg,1,6.0
11847,Tatjana Ilyina,1,6.0
11848,Tatsushi Ohmori,1,7.0
11849,Tatsuyuki Nagai,1,7.024697072364888
11850,Tatti Sanguineti,1,8.0
9211,Nobuo Nakagawa,1,8.0
11851,Tavinho Teixeira,1,4.5
11854,Tayfun Pirselimoglu,1,7.0
11866,Ted Tetzlaff,1,8.67
9206,Noble Jones,1,5.0
11856,Taylor Sheridan,1,6.0
11857,Te-Sheng Wei,1,4.0
9205,Noam Yavor,1,6.0
9204,Noam Murro,1,5.75
9203,Noah Hutton,1,7.67
9202,Noah Hawley,1,6.0
11860,Ted Geoghegan,1,6.0
11865,Ted Stones,1,7.0
9199,Nnegest Likké,1,4.0
9180,Nikyatu Jusu,1,5.33
9178,Nikos Nikolaidis,1,6.098821965856975
9215,Noel Clarke,1,3.2528389948382603
11933,Thierry Fremaux,1,8.67
9160,Niels Mueller,1,6.0
11930,Theresa Connelly,1,4.0
9158,Nicolás Rincón Gille,1,7.33
9157,Nicolás Onetti,1,6.0
9156,Nicolás López,1,5.33
11931,Thierno-Faty Sow,1,8.0
9155,Nicolo Donato,1,7.25
9154,Nicole Palo,1,6.0
9153,Nicole Newnham,1,5.0
9152,Nicole Jones-Dion,1,1.973979961757872
11934,Thierry Grenade,1,7.0
9161,Nietzchka Keene,1,7.5
11937,Thierry Ragobert,1,7.0
9149,Nicole Bettauer,1,3.624057613582562
11938,Thierry Zéno,1,2.5
9146,Nicolas Silhol,1,6.5
9145,Nicolas Saada,1,4.0
11940,Thijs Meuwese,1,2.9842172840026415
11941,Thilo Rothkirch,1,6.014577125274327
11942,Thom E. Eberhardt,1,6.0
9143,Nicolas Ribowski,1,6.0
9142,Nicolas Provost,1,6.0
11926,The Vicious Brothers,1,4.33
9162,Nigel Black,1,8.0
9177,Nikos Labôt,1,6.67
11912,Terry Shakespeare,1,5.644297507763685
11903,Terry J. Leonard,1,4.0
9174,Nikolaus Stein von Kamienski,1,6.0
11905,Terry Kinney,1,3.624057613582562
9173,Nikolaj Lebedev,1,4.67
11906,Terry L. Noss,1,5.33
11908,Terry Marcel,1,4.0
11909,Terry McDonough,1,6.283903087035191
9171,Nikolai Müllerschön,1,4.0
9170,Nikolai Ekk,1,8.33
11911,Terry O. Morse,1,7.5
11915,Tessa Bernardi,1,2.0
11924,Thadd Turner,1,5.560170042335245
9168,Nikias Chryssos,1,8.5
9167,Niki Stein,1,7.0
9165,Nigel Thomas,1,6.014694500428535
11916,Tessa Schram,1,2.4285044198511616
11917,Tetsuij Takechi,1,6.469336333676032
11918,Tetsuo Shinohara,1,6.0
11919,Tetsuro Amino,1,6.0
11921,Tetsuro Kodama,1,5.0
9164,Nigel Finch,1,7.2
11923,Tetsuya Nomura,1,7.394389814104492
11843,Tarzan Nasser,1,4.0
9217,Noel Marshall,1,6.5
11745,Suzanne Hillinger,1,2.0
9265,Ola Simonsson,1,8.489576227857153
11778,T. Christoffersen,1,7.0
11779,Tab Murphy,1,8.0
11780,Tad Stones,1,5.33
11781,Tadayoshi Yamamuro,1,4.0
11782,Tadeusz Konwicki,1,10.0
11783,Tae-hwa Eom,1,5.67
11784,Tahir Rana,1,5.5
11786,Taiji Yabushita,1,8.0
11788,Takahiro Imamura,1,6.5
11789,Takahiro Ômori,1,8.5
11790,Takahisa Zeze,1,3.67
11773,Sérgio Machado,1,7.0
9263,Ognjen Svilicic,1,6.5
9262,Ognjen Glavonic,1,5.75
11791,Takakazu Nagatomo,1,6.5
9261,Ogawa Kazuya,1,4.8
9260,Ofir Raul Graizer,1,6.0
11792,Takana Shirai,1,5.5
9259,Oded Davidoff,1,5.4
11793,Takanori Tsujimoto,1,6.014224999811704
11794,Takaomi Kanasaki,1,6.0
11795,Takashi Doscher,1,5.0
11777,Süheyla Schwenk,1,7.0
11772,Sébastien Pilote,1,7.0
11796,Takashi Imanishi,1,6.0
11754,Sydney Freeland,1,4.078582071675851
11746,Sven Bohse,1,7.0
11747,Sven Taddicken,1,7.0
11748,Sven Unterwaldt Jr.,1,5.560170042335245
9280,Oliver Daly,1,4.5
11749,Svetla Tsotsorkova,1,6.0
11750,Svetlana Cvetko,1,3.253308495455091
9278,Oliver Austen,1,5.0
11752,Svyatoslav Podgayevskiy,1,5.0
9277,Olias Barco,1,7.25
11753,Sybille Tafel,1,5.0
9276,Olga Kaptur,1,6.0
9271,Ole Christian Madsen,1,5.0
11757,Syllas Tzoumerkas,1,7.479456280766592
11759,Sylvain Estibal,1,7.2
11760,Sylvain Guy,1,6.0
9274,Oleh Malamuzh,1,6.0
9273,Oleg Trofim,1,6.0
11764,Sylvie Ayme,1,2.984334659156849
11766,Syoutarou Kobayasi,1,6.67
9272,Oleg Stepchenko,1,4.6
11767,Szabolcs Hajdu,1,8.0
11769,Sébastien Laudenbach,1,7.0
9258,Octavio Getino,1,8.5
9256,Nzingha Stewart,1,7.0
11839,Tarek Boudali,1,5.0
11831,Tao Zhang,1,7.5
11823,Tan Bing,1,2.0
11824,Tana Schembori,1,7.67
11825,Taneli Mustonen,1,5.33
11826,Tania Masi,1,4.0
9231,Norika Sefa,1,4.0
9230,Norifumi Suzuki,1,8.0
9229,Noriaki Yuasa,1,6.469336333676032
9228,Norberto Lopez Amado,1,6.5
11827,Tanio Boccia,1,3.0
9227,Norberto Barba,1,2.0
9226,Norbert Heitker,1,7.0
11821,Tamás Almási,1,4.5
11832,Tara Cardinal,1,1.2330686012739673
9225,Nora Tworney,1,7.33
9224,Nora Twomey,1,6.63
11833,Tara Cowell-Plain,1,5.559817916872622
11835,Tara Subkoff,1,2.0
11836,Tara Wood,1,7.33
11837,Taran Killam,1,6.014811875582742
11838,Taras Khymych,1,2.0583421774947275
9220,Noh Young-seok,1,6.0
9219,Noel Sterrett,1,7.0
11822,Tamás Keményffy,1,6.0
9236,Norman J. Warren,1,4.0
